Demanda,Canal,Semana,Temporada,Demanda_m3s,Provisto_m3s,Deficit_m3s,Incumplimiento
2,1,19,4,0.0,0.0,0.0,0.0
2,1,19,5,0.0,0.0,0.0,0.0
2,1,20,1,0.0,0.0,0.0,0.0
2,1,20,2,0.0,0.0,0.0,0.0
2,1,20,3,0.0,0.0,0.0,0.0
2,1,20,4,0.0,0.0,0.0,0.0
2,1,20,5,0.0,0.0,0.0,0.0
2,1,21,1,0.0,0.0,0.0,0.0
2,1,21,2,0.0,0.0,0.0,0.0
2,1,21,3,0.0,0.0,0.0,0.0
2,1,21,4,0.0,0.0,0.0,0.0
2,1,21,5,0.0,0.0,0.0,0.0
2,1,22,1,0.0,0.0,0.0,0.0
2,1,22,2,0.0,0.0,0.0,0.0
2,1,22,3,0.0,0.0,0.0,0.0
2,1,22,4,0.0,0.0,0.0,0.0
2,1,22,5,0.0,0.0,0.0,0.0
2,1,23,1,0.0,0.0,0.0,0.0
2,1,23,2,0.0,0.0,0.0,0.0
2,1,23,3,0.0,0.0,0.0,0.0
2,1,23,4,0.0,0.0,0.0,0.0
2,1,23,5,0.0,0.0,0.0,0.0
2,1,24,1,0.0,0.0,0.0,0.0
2,1,24,2,0.0,0.0,0.0,0.0
2,1,24,3,0.0,0.0,0.0,0.0
2,1,24,4,0.0,0.0,0.0,0.0
2,1,24,5,0.0,0.0,0.0,0.0
2,1,25,1,0.0,0.0,0.0,0.0
2,1,25,2,0.0,0.0,0.0,0.0
2,1,25,3,0.0,0.0,0.0,0.0
2,1,25,4,0.0,0.0,0.0,0.0
2,1,25,5,0.0,0.0,0.0,0.0
2,1,26,1,0.0,0.0,0.0,0.0
2,1,26,2,0.0,0.0,0.0,0.0
2,1,26,3,0.0,0.0,0.0,0.0
2,1,26,4,0.0,0.0,0.0,0.0
2,1,26,5,0.0,0.0,0.0,0.0
2,1,27,1,0.0,0.0,0.0,0.0
2,1,27,2,0.0,0.0,0.0,0.0
2,1,27,3,0.0,0.0,0.0,0.0
2,1,27,4,0.0,0.0,0.0,0.0
2,1,27,5,0.0,0.0,0.0,0.0
2,1,28,1,0.0,0.0,0.0,0.0
2,1,28,2,0.0,0.0,0.0,0.0
2,1,28,3,0.0,0.0,0.0,0.0
2,1,28,4,0.0,0.0,0.0,0.0
2,1,28,5,0.0,0.0,0.0,0.0
2,1,29,1,0.0,0.0,0.0,0.0
2,1,29,2,0.0,0.0,0.0,0.0
2,1,29,3,0.0,0.0,0.0,0.0
2,1,29,4,0.0,0.0,0.0,0.0
2,1,29,5,0.0,0.0,0.0,0.0
2,1,30,1,0.0,0.0,0.0,0.0
2,1,30,2,0.0,0.0,0.0,0.0
2,1,30,3,0.0,0.0,0.0,0.0
2,1,30,4,0.0,0.0,0.0,0.0
2,1,30,5,0.0,0.0,0.0,0.0
2,1,31,1,0.0,0.0,0.0,0.0
2,1,31,2,0.0,0.0,0.0,0.0
2,1,31,3,0.0,0.0,0.0,0.0
2,1,31,4,0.0,0.0,0.0,0.0
2,1,31,5,0.0,0.0,0.0,0.0
2,1,32,1,0.0,0.0,0.0,0.0
2,1,32,2,0.0,0.0,0.0,0.0
2,1,32,3,0.0,0.0,0.0,0.0
2,1,32,4,0.0,0.0,0.0,0.0
2,1,32,5,0.0,0.0,0.0,0.0
2,1,33,1,0.0,0.0,0.0,0.0
2,1,33,2,0.0,0.0,0.0,0.0
2,1,33,3,0.0,0.0,0.0,0.0
2,1,33,4,0.0,0.0,0.0,0.0
2,1,33,5,0.0,0.0,0.0,0.0
2,1,34,1,0.0,0.0,0.0,0.0
2,1,34,2,0.0,0.0,0.0,0.0
2,1,34,3,0.0,0.0,0.0,0.0
2,1,34,4,0.0,0.0,0.0,0.0
2,1,34,5,0.0,0.0,0.0,0.0
2,1,35,1,0.0,0.0,0.0,0.0
2,1,35,2,0.0,0.0,0.0,0.0
2,1,35,3,0.0,0.0,0.0,0.0
2,1,35,4,0.0,0.0,0.0,0.0
2,1,35,5,0.0,0.0,0.0,0.0
2,1,36,1,0.0,0.0,0.0,0.0
2,1,36,2,0.0,0.0,0.0,0.0
2,1,36,3,0.0,0.0,0.0,0.0
2,1,36,4,0.0,0.0,0.0,0.0
2,1,36,5,0.0,0.0,0.0,0.0
2,1,37,1,0.0,0.0,0.0,0.0
2,1,37,2,0.0,0.0,0.0,0.0
2,1,37,3,0.0,0.0,0.0,0.0
2,1,37,4,0.0,0.0,0.0,0.0
2,1,37,5,0.0,0.0,0.0,0.0
2,1,38,1,0.0,0.0,0.0,0.0
2,1,38,2,0.0,0.0,0.0,0.0
2,1,38,3,0.0,0.0,0.0,0.0
2,1,38,4,0.0,0.0,0.0,0.0
2,1,38,5,0.0,0.0,0.0,0.0
2,1,39,1,0.0,0.0,0.0,0.0
2,1,39,2,0.0,0.0,0.0,0.0
2,1,39,3,0.0,0.0,0.0,0.0
2,1,39,4,0.0,0.0,0.0,0.0
2,1,39,5,0.0,0.0,0.0,0.0
2,1,40,1,0.0,0.0,0.0,0.0
2,1,40,2,0.0,0.0,0.0,0.0
2,1,40,3,0.0,0.0,0.0,0.0
2,1,40,4,0.0,0.0,0.0,0.0
2,1,40,5,0.0,0.0,0.0,0.0
2,1,41,1,0.0,0.0,0.0,0.0
2,1,41,2,0.0,0.0,0.0,0.0
2,1,41,3,0.0,0.0,0.0,0.0
2,1,41,4,0.0,0.0,0.0,0.0
2,1,41,5,0.0,0.0,0.0,0.0
2,1,42,1,0.0,0.0,0.0,0.0
2,1,42,2,0.0,0.0,0.0,0.0
2,1,42,3,0.0,0.0,0.0,0.0
2,1,42,4,0.0,0.0,0.0,0.0
2,1,42,5,0.0,0.0,0.0,0.0
2,1,43,1,0.0,0.0,0.0,0.0
2,1,43,2,0.0,0.0,0.0,0.0
2,1,43,3,0.0,0.0,0.0,0.0
2,1,43,4,0.0,0.0,0.0,0.0
2,1,43,5,0.0,0.0,0.0,0.0
2,1,44,1,0.0,0.0,0.0,0.0
2,1,44,2,0.0,0.0,0.0,0.0
2,1,44,3,0.0,0.0,0.0,0.0
2,1,44,4,0.0,0.0,0.0,0.0
2,1,44,5,0.0,0.0,0.0,0.0
2,1,45,1,0.0,0.0,0.0,0.0
2,1,45,2,0.0,0.0,0.0,0.0
2,1,45,3,0.0,0.0,0.0,0.0
2,1,45,4,0.0,0.0,0.0,0.0
2,1,45,5,0.0,0.0,0.0,0.0
2,1,46,1,0.0,0.0,0.0,0.0
2,1,46,2,0.0,0.0,0.0,0.0
2,1,46,3,0.0,0.0,0.0,0.0
2,1,46,4,0.0,0.0,0.0,0.0
2,1,46,5,0.0,0.0,0.0,0.0
2,1,47,1,0.0,0.0,0.0,0.0
2,1,47,2,0.0,0.0,0.0,0.0
2,1,47,3,0.0,0.0,0.0,0.0
2,1,47,4,0.0,0.0,0.0,0.0
2,1,47,5,0.0,0.0,0.0,0.0
2,1,48,1,0.0,0.0,0.0,0.0
2,1,48,2,0.0,0.0,0.0,0.0
2,1,48,3,0.0,0.0,0.0,0.0
2,1,48,4,0.0,0.0,0.0,0.0
2,1,48,5,0.0,0.0,0.0,0.0
2,2,1,1,10.600000000000001,10.6,0.0,-0.0
2,2,1,2,10.600000000000001,10.6,0.0,-0.0
2,2,1,3,10.600000000000001,10.6,0.0,-0.0
2,2,1,4,10.600000000000001,10.6,0.0,-0.0
2,2,1,5,10.600000000000001,10.6,0.0,-0.0
2,2,2,1,10.600000000000001,10.6,0.0,-0.0
2,2,2,2,10.600000000000001,10.6,0.0,-0.0
2,2,2,3,10.600000000000001,10.6,0.0,-0.0
2,2,2,4,10.600000000000001,10.6,0.0,-0.0
2,2,2,5,10.600000000000001,10.6,0.0,-0.0
2,2,3,1,10.600000000000001,10.6,0.0,-0.0
2,2,3,2,10.600000000000001,10.6,0.0,-0.0
2,2,3,3,10.600000000000001,10.6,0.0,-0.0
2,2,3,4,10.600000000000001,10.6,0.0,-0.0
2,2,3,5,10.600000000000001,10.6,0.0,-0.0
2,2,4,1,10.600000000000001,10.6,0.0,-0.0
2,2,4,2,10.600000000000001,10.6,0.0,-0.0
2,2,4,3,10.600000000000001,10.6,0.0,-0.0
2,2,4,4,10.600000000000001,10.6,0.0,-0.0
2,2,4,5,10.600000000000001,10.6,0.0,-0.0
2,2,5,1,0.0,0.0,0.0,0.0
2,2,5,2,0.0,0.0,0.0,0.0
2,2,5,3,0.0,0.0,0.0,0.0
2,2,5,4,0.0,0.0,0.0,0.0
2,2,5,5,0.0,0.0,0.0,0.0
2,2,6,1,0.0,0.0,0.0,0.0
2,2,6,2,0.0,0.0,0.0,0.0
2,2,6,3,0.0,0.0,0.0,0.0
2,2,6,4,0.0,0.0,0.0,0.0
2,2,6,5,0.0,0.0,0.0,0.0
2,2,7,1,0.0,0.0,0.0,0.0
2,2,7,2,0.0,0.0,0.0,0.0
2,2,7,3,0.0,0.0,0.0,0.0
2,2,7,4,0.0,0.0,0.0,0.0
2,2,7,5,0.0,0.0,0.0,0.0
2,2,8,1,0.0,0.0,0.0,0.0
2,2,8,2,0.0,0.0,0.0,0.0
2,2,8,3,0.0,0.0,0.0,0.0
2,2,8,4,0.0,0.0,0.0,0.0
2,2,8,5,0.0,0.0,0.0,0.0
2,2,9,1,0.0,0.0,0.0,0.0
2,2,9,2,0.0,0.0,0.0,0.0
2,2,9,3,0.0,0.0,0.0,0.0
2,2,9,4,0.0,0.0,0.0,0.0
2,2,9,5,0.0,0.0,0.0,0.0
2,2,10,1,0.0,0.0,0.0,0.0
2,2,10,2,0.0,0.0,0.0,0.0
2,2,10,3,0.0,0.0,0.0,0.0
2,2,10,4,0.0,0.0,0.0,0.0
2,2,10,5,0.0,0.0,0.0,0.0
2,2,11,1,0.0,0.0,0.0,0.0
2,2,11,2,0.0,0.0,0.0,0.0
2,2,11,3,0.0,0.0,0.0,0.0
2,2,11,4,0.0,0.0,0.0,0.0
2,2,11,5,0.0,0.0,0.0,0.0
2,2,12,1,0.0,0.0,0.0,0.0
2,2,12,2,0.0,0.0,0.0,0.0
2,2,12,3,0.0,0.0,0.0,0.0
2,2,12,4,0.0,0.0,0.0,0.0
2,2,12,5,0.0,0.0,0.0,0.0
2,2,13,1,0.0,0.0,0.0,0.0
2,2,13,2,0.0,0.0,0.0,0.0
2,2,13,3,0.0,0.0,0.0,0.0
2,2,13,4,0.0,0.0,0.0,0.0
2,2,13,5,0.0,0.0,0.0,0.0
2,2,14,1,0.0,0.0,0.0,0.0
2,2,14,2,0.0,0.0,0.0,0.0
2,2,14,3,0.0,0.0,0.0,0.0
2,2,14,4,0.0,0.0,0.0,0.0
2,2,14,5,0.0,0.0,0.0,0.0
2,2,15,1,0.0,0.0,0.0,0.0
2,2,15,2,0.0,0.0,0.0,0.0
2,2,15,3,0.0,0.0,0.0,0.0
2,2,15,4,0.0,0.0,0.0,0.0
2,2,15,5,0.0,0.0,0.0,0.0
2,2,16,1,0.0,0.0,0.0,0.0
2,2,16,2,0.0,0.0,0.0,0.0
2,2,16,3,0.0,0.0,0.0,0.0
2,2,16,4,0.0,0.0,0.0,0.0
2,2,16,5,0.0,0.0,0.0,0.0
2,2,17,1,0.0,0.0,0.0,0.0
2,2,17,2,0.0,0.0,0.0,0.0
2,2,17,3,0.0,0.0,0.0,0.0
2,2,17,4,0.0,0.0,0.0,0.0
2,2,17,5,0.0,0.0,0.0,0.0
2,2,18,1,0.0,0.0,0.0,0.0
2,2,18,2,0.0,0.0,0.0,0.0
2,2,18,3,0.0,0.0,0.0,0.0
2,2,18,4,0.0,0.0,0.0,0.0
2,2,18,5,0.0,0.0,0.0,0.0
2,2,19,1,0.0,0.0,0.0,0.0
2,2,19,2,0.0,0.0,0.0,0.0
2,2,19,3,0.0,0.0,0.0,0.0
2,2,19,4,0.0,0.0,0.0,0.0
2,2,19,5,0.0,0.0,0.0,0.0
2,2,20,1,0.0,0.0,0.0,0.0
2,2,20,2,0.0,0.0,0.0,0.0
2,2,20,3,0.0,0.0,0.0,0.0
2,2,20,4,0.0,0.0,0.0,0.0
2,2,20,5,0.0,0.0,0.0,0.0
2,2,21,1,15.899999999999999,77.25974671428573,0.0,-0.0
2,2,21,2,15.899999999999999,20.739746714285722,0.0,-0.0
2,2,21,3,15.899999999999999,20.739746714285722,0.0,-0.0
2,2,21,4,15.899999999999999,20.739799999999995,0.0,-0.0
2,2,21,5,15.899999999999999,20.739799999999995,0.0,-0.0
2,2,22,1,15.899999999999999,137.649771,0.0,-0.0
2,2,22,2,15.899999999999999,81.12977100000003,0.0,-0.0
2,2,22,3,15.899999999999999,81.12977100000003,0.0,-0.0
2,2,22,4,15.899999999999999,81.12979999999996,0.0,-0.0
2,2,22,5,15.899999999999999,81.12979999999996,0.0,-0.0
2,2,23,1,15.899999999999999,428.09867866681435,0.0,-0.0
2,2,23,2,15.899999999999999,123.90028857142866,0.0,-0.0
2,2,23,3,15.899999999999999,260.61981196471345,0.0,-0.0
2,2,23,4,15.899999999999999,123.90029999999999,0.0,-0.0
2,2,23,5,15.899999999999999,260.6197833932848,0.0,-0.0
2,2,24,1,15.899999999999999,15.9,0.0,-0.0
2,2,24,2,15.899999999999999,15.9,0.0,-0.0
2,2,24,3,15.899999999999999,15.9,0.0,-0.0
2,2,24,4,15.899999999999999,15.9,0.0,-0.0
2,2,24,5,15.899999999999999,15.9,0.0,-0.0
2,2,25,1,34.45,34.45,0.0,-0.0
2,2,25,2,34.45,34.45,0.0,-0.0
2,2,25,3,34.45,34.45,0.0,-0.0
2,2,25,4,34.45,34.45,0.0,-0.0
2,2,25,5,34.45,34.45,0.0,-0.0
2,2,26,1,34.45,34.45,0.0,-0.0
2,2,26,2,34.45,34.45,0.0,-0.0
2,2,26,3,34.45,34.45,0.0,-0.0
2,2,26,4,34.45,34.45,0.0,-0.0
2,2,26,5,34.45,34.45,0.0,-0.0
2,2,27,1,34.45,34.45,0.0,-0.0
2,2,27,2,34.45,34.45,0.0,-0.0
2,2,27,3,34.45,34.45,0.0,-0.0
2,2,27,4,34.45,34.45,0.0,-0.0
2,2,27,5,34.45,34.45,0.0,-0.0
2,2,28,1,34.45,34.45,0.0,-0.0
2,2,28,2,34.45,34.45,0.0,-0.0
2,2,28,3,34.45,34.45,0.0,-0.0
2,2,28,4,34.45,34.45,0.0,-0.0
2,2,28,5,34.45,34.45,0.0,-0.0
2,2,29,1,45.05,45.05,0.0,-0.0
2,2,29,2,45.05,45.05,0.0,-0.0
2,2,29,3,45.05,45.05,0.0,-0.0
2,2,29,4,45.05,45.05,0.0,-0.0
2,2,29,5,45.05,45.05,0.0,-0.0
2,2,30,1,45.05,45.05,0.0,-0.0
2,2,30,2,45.05,45.05,0.0,-0.0
2,2,30,3,45.05,45.05,0.0,-0.0
2,2,30,4,45.05,45.05,0.0,-0.0
2,2,30,5,45.05,45.05,0.0,-0.0
2,2,31,1,45.05,51.33377888809646,0.0,-0.0
2,2,31,2,45.05,45.05,0.0,-0.0
2,2,31,3,45.05,45.05,0.0,-0.0
2,2,31,4,45.05,45.05,0.0,-0.0
2,2,31,5,45.05,45.05,0.0,-0.0
2,2,32,1,45.05,45.05,0.0,-0.0
2,2,32,2,45.05,45.05,0.0,-0.0
2,2,32,3,45.05,45.05,0.0,-0.0
2,2,32,4,45.05,45.05,0.0,-0.0
2,2,32,5,45.05,45.05,0.0,-0.0
2,2,33,1,53.0,53.0,0.0,-0.0
2,2,33,2,53.0,53.0,0.0,-0.0
2,2,33,3,53.0,53.0,0.0,-0.0
2,2,33,4,53.0,53.0,0.0,-0.0
2,2,33,5,53.0,53.0,0.0,-0.0
2,2,34,1,53.0,53.0,0.0,-0.0
2,2,34,2,53.0,53.0,0.0,-0.0
2,2,34,3,53.0,53.0,0.0,-0.0
2,2,34,4,53.0,53.0,0.0,-0.0
2,2,34,5,53.0,53.0,0.0,-0.0
2,2,35,1,53.0,53.0,0.0,-0.0
2,2,35,2,53.0,53.0,0.0,-0.0
2,2,35,3,53.0,53.0,0.0,-0.0
2,2,35,4,53.0,53.0,0.0,-0.0
2,2,35,5,53.0,53.0,0.0,-0.0
2,2,36,1,53.0,53.0,0.0,-0.0
2,2,36,2,53.0,53.0,0.0,-0.0
2,2,36,3,53.0,53.0,0.0,-0.0
2,2,36,4,53.0,53.0,0.0,-0.0
2,2,36,5,53.0,53.0,0.0,-0.0
2,2,37,1,53.0,53.0,0.0,-0.0
2,2,37,2,53.0,53.0,0.0,-0.0
2,2,37,3,53.0,53.0,0.0,-0.0
2,2,37,4,53.0,53.0,0.0,-0.0
2,2,37,5,53.0,53.0,0.0,-0.0
2,2,38,1,53.0,53.0,0.0,-0.0
2,2,38,2,53.0,53.0,0.0,-0.0
2,2,38,3,53.0,53.0,0.0,-0.0
2,2,38,4,53.0,53.0,0.0,-0.0
2,2,38,5,53.0,53.0,0.0,-0.0
2,2,39,1,53.0,53.0,0.0,-0.0
2,2,39,2,53.0,53.0,0.0,-0.0
2,2,39,3,53.0,53.0,0.0,-0.0
2,2,39,4,53.0,53.0,0.0,-0.0
2,2,39,5,53.0,53.0,0.0,-0.0
2,2,40,1,53.0,53.0,0.0,-0.0
2,2,40,2,53.0,53.0,0.0,-0.0
2,2,40,3,53.0,53.0,0.0,-0.0
2,2,40,4,53.0,53.0,0.0,-0.0
2,2,40,5,53.0,53.0,0.0,-0.0
2,2,41,1,42.400000000000006,42.4,0.0,-0.0
2,2,41,2,42.400000000000006,42.4,0.0,-0.0
2,2,41,3,42.400000000000006,42.4,0.0,-0.0
2,2,41,4,42.400000000000006,42.4,0.0,-0.0
2,2,41,5,42.400000000000006,42.4,0.0,-0.0
2,2,42,1,42.400000000000006,42.4,0.0,-0.0
2,2,42,2,42.400000000000006,42.4,0.0,-0.0
2,2,42,3,42.400000000000006,42.4,0.0,-0.0
2,2,42,4,42.400000000000006,42.4,0.0,-0.0
2,2,42,5,42.400000000000006,42.4,0.0,-0.0
2,2,43,1,42.400000000000006,42.4,0.0,-0.0
2,2,43,2,42.400000000000006,42.4,0.0,-0.0
2,2,43,3,42.400000000000006,42.4,0.0,-0.0
2,2,43,4,42.400000000000006,42.4,0.0,-0.0
2,2,43,5,42.400000000000006,42.4,0.0,-0.0
2,2,44,1,42.400000000000006,42.4,0.0,-0.0
2,2,44,2,42.400000000000006,42.4,0.0,-0.0
2,2,44,3,42.400000000000006,42.4,0.0,-0.0
2,2,44,4,42.400000000000006,42.4,0.0,-0.0
2,2,44,5,42.400000000000006,42.4,0.0,-0.0
2,2,45,1,26.5,26.5,0.0,-0.0
2,2,45,2,26.5,26.5,0.0,-0.0
2,2,45,3,26.5,26.5,0.0,-0.0
2,2,45,4,26.5,26.5,0.0,-0.0
2,2,45,5,26.5,26.5,0.0,-0.0
2,2,46,1,26.5,26.5,0.0,-0.0
2,2,46,2,26.5,26.5,0.0,-0.0
2,2,46,3,26.5,26.5,0.0,-0.0
2,2,46,4,26.5,26.5,0.0,-0.0
2,2,46,5,26.5,26.5,0.0,-0.0
2,2,47,1,26.5,26.5,0.0,-0.0
2,2,47,2,26.5,26.5,0.0,-0.0
2,2,47,3,26.5,26.5,0.0,-0.0
2,2,47,4,26.5,26.5,0.0,-0.0
2,2,47,5,26.5,26.5,0.0,-0.0
2,2,48,1,26.5,26.5,0.0,-0.0
2,2,48,2,26.5,26.5,0.0,-0.0
2,2,48,3,26.5,26.5,0.0,-0.0
2,2,48,4,26.5,26.5,0.0,-0.0
2,2,48,5,26.5,26.5,0.0,-0.0
2,3,1,1,0.0,0.0,0.0,0.0
2,3,1,2,0.0,0.0,0.0,0.0
2,3,1,3,0.0,0.0,0.0,0.0
2,3,1,4,0.0,0.0,0.0,0.0
2,3,1,5,0.0,0.0,0.0,0.0
2,3,2,1,0.0,0.0,0.0,0.0
2,3,2,2,0.0,0.0,0.0,0.0
2,3,2,3,0.0,0.0,0.0,0.0
2,3,2,4,0.0,0.0,0.0,0.0
2,3,2,5,0.0,0.0,0.0,0.0
2,3,3,1,0.0,0.0,0.0,0.0
2,3,3,2,0.0,0.0,0.0,0.0
2,3,3,3,0.0,0.0,0.0,0.0
2,3,3,4,0.0,0.0,0.0,0.0
2,3,3,5,0.0,0.0,0.0,0.0
2,3,4,1,0.0,0.0,0.0,0.0
2,3,4,2,0.0,0.0,0.0,0.0
2,3,4,3,0.0,0.0,0.0,0.0
2,3,4,4,0.0,0.0,0.0,0.0
2,3,4,5,0.0,0.0,0.0,0.0
2,3,5,1,0.0,0.0,0.0,0.0
2,3,5,2,0.0,0.0,0.0,0.0
2,3,5,3,0.0,0.0,0.0,0.0
2,3,5,4,0.0,0.0,0.0,0.0
2,3,5,5,0.0,0.0,0.0,0.0
2,3,6,1,0.0,0.0,0.0,0.0
2,3,6,2,0.0,0.0,0.0,0.0
2,3,6,3,0.0,0.0,0.0,0.0
2,3,6,4,0.0,0.0,0.0,0.0
2,3,6,5,0.0,0.0,0.0,0.0
2,3,7,1,0.0,0.0,0.0,0.0
2,3,7,2,0.0,0.0,0.0,0.0
2,3,7,3,0.0,0.0,0.0,0.0
2,3,7,4,0.0,0.0,0.0,0.0
2,3,7,5,0.0,0.0,0.0,0.0
2,3,8,1,0.0,0.0,0.0,0.0
2,3,8,2,0.0,0.0,0.0,0.0
2,3,8,3,0.0,0.0,0.0,0.0
2,3,8,4,0.0,0.0,0.0,0.0
2,3,8,5,0.0,0.0,0.0,0.0
2,3,9,1,0.0,0.0,0.0,0.0
2,3,9,2,0.0,0.0,0.0,0.0
2,3,9,3,0.0,0.0,0.0,0.0
2,3,9,4,0.0,0.0,0.0,0.0
2,3,9,5,0.0,0.0,0.0,0.0
2,3,10,1,0.0,0.0,0.0,0.0
2,3,10,2,0.0,0.0,0.0,0.0
2,3,10,3,0.0,0.0,0.0,0.0
2,3,10,4,0.0,0.0,0.0,0.0
2,3,10,5,0.0,0.0,0.0,0.0
2,3,11,1,0.0,0.0,0.0,0.0
2,3,11,2,0.0,0.0,0.0,0.0
2,3,11,3,0.0,0.0,0.0,0.0
2,3,11,4,0.0,0.0,0.0,0.0
2,3,11,5,0.0,0.0,0.0,0.0
2,3,12,1,0.0,0.0,0.0,0.0
2,3,12,2,0.0,0.0,0.0,0.0
2,3,12,3,0.0,0.0,0.0,0.0
2,3,12,4,0.0,0.0,0.0,0.0
2,3,12,5,0.0,0.0,0.0,0.0
2,3,13,1,0.0,0.0,0.0,0.0
2,3,13,2,0.0,0.0,0.0,0.0
2,3,13,3,0.0,0.0,0.0,0.0
2,3,13,4,0.0,0.0,0.0,0.0
2,3,13,5,0.0,0.0,0.0,0.0
2,3,14,1,0.0,0.0,0.0,0.0
2,3,14,2,0.0,0.0,0.0,0.0
2,3,14,3,0.0,0.0,0.0,0.0
2,3,14,4,0.0,0.0,0.0,0.0
2,3,14,5,0.0,0.0,0.0,0.0
2,3,15,1,0.0,0.0,0.0,0.0
2,3,15,2,0.0,0.0,0.0,0.0
2,3,15,3,0.0,0.0,0.0,0.0
2,3,15,4,0.0,0.0,0.0,0.0
2,3,15,5,0.0,0.0,0.0,0.0
2,3,16,1,0.0,0.0,0.0,0.0
2,3,16,2,0.0,0.0,0.0,0.0
2,3,16,3,0.0,0.0,0.0,0.0
2,3,16,4,0.0,0.0,0.0,0.0
2,3,16,5,0.0,0.0,0.0,0.0
2,3,17,1,0.0,0.0,0.0,0.0
2,3,17,2,0.0,0.0,0.0,0.0
2,3,17,3,0.0,0.0,0.0,0.0
2,3,17,4,0.0,0.0,0.0,0.0
2,3,17,5,0.0,0.0,0.0,0.0
2,3,18,1,0.0,0.0,0.0,0.0
2,3,18,2,0.0,0.0,0.0,0.0
2,3,18,3,0.0,0.0,0.0,0.0
2,3,18,4,0.0,0.0,0.0,0.0
2,3,18,5,0.0,0.0,0.0,0.0
2,3,19,1,0.0,0.0,0.0,0.0
2,3,19,2,0.0,0.0,0.0,0.0
2,3,19,3,0.0,0.0,0.0,0.0
2,3,19,4,0.0,0.0,0.0,0.0
2,3,19,5,0.0,0.0,0.0,0.0
2,3,20,1,0.0,0.0,0.0,0.0
2,3,20,2,0.0,0.0,0.0,0.0
2,3,20,3,0.0,0.0,0.0,0.0
2,3,20,4,0.0,0.0,0.0,0.0
2,3,20,5,0.0,0.0,0.0,0.0
2,3,21,1,0.0,0.0,0.0,0.0
2,3,21,2,0.0,0.0,0.0,0.0
2,3,21,3,0.0,0.0,0.0,0.0
2,3,21,4,0.0,0.0,0.0,0.0
2,3,21,5,0.0,0.0,0.0,0.0
2,3,22,1,0.0,0.0,0.0,0.0
2,3,22,2,0.0,0.0,0.0,0.0
2,3,22,3,0.0,0.0,0.0,0.0
2,3,22,4,0.0,0.0,0.0,0.0
2,3,22,5,0.0,0.0,0.0,0.0
2,3,23,1,0.0,0.0,0.0,0.0
2,3,23,2,0.0,0.0,0.0,0.0
2,3,23,3,0.0,0.0,0.0,0.0
2,3,23,4,0.0,0.0,0.0,0.0
2,3,23,5,0.0,0.0,0.0,0.0
2,3,24,1,0.0,0.0,0.0,0.0
2,3,24,2,0.0,0.0,0.0,0.0
2,3,24,3,0.0,0.0,0.0,0.0
2,3,24,4,0.0,0.0,0.0,0.0
2,3,24,5,0.0,0.0,0.0,0.0
2,3,25,1,0.0,0.0,0.0,0.0
2,3,25,2,0.0,0.0,0.0,0.0
2,3,25,3,0.0,0.0,0.0,0.0
2,3,25,4,0.0,0.0,0.0,0.0
2,3,25,5,0.0,0.0,0.0,0.0
2,3,26,1,0.0,0.0,0.0,0.0
2,3,26,2,0.0,0.0,0.0,0.0
2,3,26,3,0.0,0.0,0.0,0.0
2,3,26,4,0.0,0.0,0.0,0.0
2,3,26,5,0.0,0.0,0.0,0.0
2,3,27,1,0.0,0.0,0.0,0.0
2,3,27,2,0.0,0.0,0.0,0.0
2,3,27,3,0.0,0.0,0.0,0.0
2,3,27,4,0.0,0.0,0.0,0.0
2,3,27,5,0.0,0.0,0.0,0.0
2,3,28,1,0.0,0.0,0.0,0.0
2,3,28,2,0.0,0.0,0.0,0.0
2,3,28,3,0.0,0.0,0.0,0.0
2,3,28,4,0.0,0.0,0.0,0.0
2,3,28,5,0.0,0.0,0.0,0.0
2,3,29,1,0.0,0.0,0.0,0.0
2,3,29,2,0.0,0.0,0.0,0.0
2,3,29,3,0.0,0.0,0.0,0.0
2,3,29,4,0.0,0.0,0.0,0.0
2,3,29,5,0.0,0.0,0.0,0.0
2,3,30,1,0.0,0.0,0.0,0.0
2,3,30,2,0.0,0.0,0.0,0.0
2,3,30,3,0.0,0.0,0.0,0.0
2,3,30,4,0.0,0.0,0.0,0.0
2,3,30,5,0.0,0.0,0.0,0.0
2,3,31,1,0.0,0.0,0.0,0.0
2,3,31,2,0.0,0.0,0.0,0.0
2,3,31,3,0.0,0.0,0.0,0.0
2,3,31,4,0.0,0.0,0.0,0.0
2,3,31,5,0.0,0.0,0.0,0.0
2,3,32,1,0.0,0.0,0.0,0.0
2,3,32,2,0.0,0.0,0.0,0.0
2,3,32,3,0.0,0.0,0.0,0.0
2,3,32,4,0.0,0.0,0.0,0.0
2,3,32,5,0.0,0.0,0.0,0.0
2,3,33,1,0.0,0.0,0.0,0.0
2,3,33,2,0.0,0.0,0.0,0.0
2,3,33,3,0.0,0.0,0.0,0.0
2,3,33,4,0.0,0.0,0.0,0.0
2,3,33,5,0.0,0.0,0.0,0.0
2,3,34,1,0.0,0.0,0.0,0.0
2,3,34,2,0.0,0.0,0.0,0.0
2,3,34,3,0.0,0.0,0.0,0.0
2,3,34,4,0.0,0.0,0.0,0.0
2,3,34,5,0.0,0.0,0.0,0.0
2,3,35,1,0.0,0.0,0.0,0.0
2,3,35,2,0.0,0.0,0.0,0.0
2,3,35,3,0.0,0.0,0.0,0.0
2,3,35,4,0.0,0.0,0.0,0.0
